Ref_num,No,Author,Beam Name,unit,shape,h,dp,ds,d,bw,btop,bbot,ttop,tbot,bslab,tslab,yb,egc,Ag,Ig,Ic,L,aa,ba,a_d,M_Vd,Loading,control,fctest,fpc,f1c,fcslab,test,fcttest,f1t,agg,Aps,fpy,fpu,rhopl,d_Angle,fse,As,fy,rhol,Av,fvy,sv,rhov,rhovfvy,Vtest,Mn,Mf,Mf_Mn,Failure
120,R0120_009,"Roller,  Russell. (1990)",No.9,U,R,34.25,0,30,30,18,0,0,0,0,0,0,17.13,0,617,60266,60266,180,4,6,3,2,SS-1PL,,,18170,,0,,575,,0.5,0,0,0,0,0,0,12.7,70.1,2.35,0.22,64.6,7.75,0.16,102,168.48,2397.9,1263.6,0.5,S
120,R0120_010,"Roller,  Russell. (1990)",No.10,U,R,34.25,0,30,30,18,0,0,0,0,0,0,17.13,0,617,60266,60266,180,4,6,3,2,SS-1PL,,,18170,,0,,575,,0.5,0,0,0,0,0,0,15.6,67.3,2.89,0.22,64.6,5.25,0.23,150,263.52,2691,1976.4,0.7,S
125,R0125_001,"Ahmad,  Lue. (1987)",A1,U,R,10,0,8,8,5,0,0,0,0,0,0,5,0,50,417,417,80,4,6,4,3,SS-2PL,,,8823,,0,,452,,0.5,0,0,0,0,0,0,1.58,60,3.93,0,0,0,0,0,13,53.6,34.7,0.6,S
125,R0125_002,"Ahmad,  Lue. (1987)",A2,U,R,10,0,8,8,5,0,0,0,0,0,0,5,0,50,417,417,64,4,6,3,2,SS-2PL,,,8823,,0,,452,,0.5,0,0,0,0,0,0,1.58,60,3.93,0,0,0,0,0,15.5,53.6,31,0.6,S
125,R0125_003,"Ahmad,  Lue. (1987)",A3,U,R,10,0,8,8,5,0,0,0,0,0,0,5,0,50,417,417,59,4,6,2.7,1.7,SS-2PL,,,8823,,0,,452,,0.5,0,0,0,0,0,0,1.58,60,3.93,0,0,0,0,0,15.5,53.6,27.9,0.5,S
125,R0125_004,"Ahmad,  Lue. (1987)",A4,U,R,10,0,8,8,5,0,0,0,0,0,0,5,0,50,417,417,53,4,6,2.3,1.3,SS-2PL,,,8823,,0,,452,,0.5,0,0,0,0,0,0,1.58,60,3.93,0,0,0,0,0,21,53.6,32.2,0.6,S
125,R0125_005,"Ahmad,  Lue. (1987)",A5,U,R,10,0,8,8,5,0,0,0,0,0,0,5,0,50,417,417,48,4,6,2,1,SS-2PL,,,8823,,0,,452,,0.5,0,0,0,0,0,0,1.58,60,3.93,0,0,0,0,0,37.5,53.6,50,0.9,S
125,R0125_008,"Ahmad,  Lue. (1987)",A8,U,R,10,0,8.19,8.19,5,0,0,0,0,0,0,5,0,50,417,417,65,4,6,3,2,SS-2PL,,,8823,,0,,452,,0.5,0,0,0,0,0,0,0.73,60,1.77,0,0,0,0,0,11,29.5,22.5,0.8,S
125,R0125_011,"Ahmad,  Lue. (1987)",A11,U,R,10,0,8.19,8.19,5,0,0,0,0,0,0,5,0,50,417,417,49,4,6,2,1,SS-2PL,,,8823,,0,,452,,0.5,0,0,0,0,0,0,0.73,60,1.77,0,0,0,0,0,12.5,29.5,17.1,0.6,S
125,R0125_019,"Ahmad,  Lue. (1987)",B1,U,R,10,0,7.94,7.94,5,0,0,0,0,0,0,5,0,50,417,417,80,4,6,4,2.99,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,2,60,5.04,0,0,0,0,0,11.2,65.2,29.6,0.5,S
125,R0125_020,"Ahmad,  Lue. (1987)",B2,U,R,10,0,7.94,7.94,5,0,0,0,0,0,0,5,0,50,417,417,64,4,6,3,1.99,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,2,60,5.04,0,0,0,0,0,15.5,65.2,30.8,0.5,S
125,R0125_021,"Ahmad,  Lue. (1987)",B3,U,R,10,0,7.94,7.94,5,0,0,0,0,0,0,5,0,50,417,417,59,4,6,2.7,1.69,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,2,60,5.04,0,0,0,0,0,22.5,65.2,40.2,0.6,S
125,R0125_022,"Ahmad,  Lue. (1987)",B4,U,R,10,0,7.94,7.94,5,0,0,0,0,0,0,5,0,50,417,417,53,4,6,2.3,1.29,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,2,60,5.04,0,0,0,0,0,32.2,65.2,49,0.8,S
125,R0125_023,"Ahmad,  Lue. (1987)",B5,U,R,10,0,7.94,7.94,5,0,0,0,0,0,0,5,0,50,417,417,48,4,6,2,1,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,2,60,5.04,0,0,0,0,0,24,65.2,31.8,0.5,S
125,R0125_024,"Ahmad,  Lue. (1987)",B6,U,R,10,0,7.94,7.94,5,0,0,0,0,0,0,5,0,50,417,417,32,4,6,1,0.5,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,2,60,5.04,0,0,0,0,0,46.2,65.2,30.6,0.5,S
125,R0125_025,"Ahmad,  Lue. (1987)",B7,U,R,10,0,8.19,8.19,5,0,0,0,0,0,0,5,0,50,417,417,82,4,6,4,3,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,1.03,60,2.25,0,0,0,0,0,10,39.9,27.3,0.7,S
125,R0125_026,"Ahmad,  Lue. (1987)",B8,U,R,10,0,8.19,8.19,5,0,0,0,0,0,0,5,0,50,417,417,65,4,6,3,2,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,1.03,60,2.25,0,0,0,0,0,10.5,39.9,21.5,0.5,S
125,R0125_027,"Ahmad,  Lue. (1987)",B9,U,R,10,0,8.19,8.19,5,0,0,0,0,0,0,5,0,50,417,417,60,4,6,2.7,1.7,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,1.03,60,2.25,0,0,0,0,0,18,39.9,33.2,0.8,S
125,R0125_028,"Ahmad,  Lue. (1987)",B10,U,R,10,0,8.19,8.19,5,0,0,0,0,0,0,5,0,50,417,417,54,4,6,2.3,1.3,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,1.03,60,2.25,0,0,0,0,0,14.4,39.9,22.6,0.6,S
125,R0125_030,"Ahmad,  Lue. (1987)",B12,U,R,10,0,8.19,8.19,5,0,0,0,0,0,0,5,0,50,417,417,32,4,6,1,0.5,SS-2PL,,,9715,,0,,467,,0.5,0,0,0,0,0,0,1.03,60,2.25,0,0,0,0,0,48,39.9,32.8,0.8,S
125,R0125_037,"Ahmad,  Lue. (1987)",C1,U,R,10,0,7.25,7.25,5,0,0,0,0,0,0,5,0,50,417,417,74,4,6,4,2.9,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,2.4,60,6.64,0,0,0,0,0,12.2,62.4,29.5,0.5,S
125,R0125_038,"Ahmad,  Lue. (1987)",C2,U,R,10,0,7.25,7.25,5,0,0,0,0,0,0,5,0,50,417,417,60,4,6,3,1.9,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,2.4,60,6.64,0,0,0,0,0,17,62.4,30.8,0.5,S
125,R0125_039,"Ahmad,  Lue. (1987)",C3,U,R,10,0,7.25,7.25,5,0,0,0,0,0,0,5,0,50,417,417,55,4,6,2.7,1.6,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,2.4,60,6.64,0,0,0,0,0,15.5,62.4,25.3,0.4,S
125,R0125_040,"Ahmad,  Lue. (1987)",C4,U,R,10,0,7.25,7.25,5,0,0,0,0,0,0,5,0,50,417,417,49,4,6,2.3,1.2,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,2.4,60,6.64,0,0,0,0,0,20,62.4,27.8,0.4,S
125,R0125_041,"Ahmad,  Lue. (1987)",C5,U,R,10,0,7.25,7.25,5,0,0,0,0,0,0,5,0,50,417,417,45,4,6,2,1,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,2.4,60,6.64,0,0,0,0,0,55.5,62.4,67.1,1.1,S
125,R0125_043,"Ahmad,  Lue. (1987)",C7,U,R,10,0,8.13,8.13,5,0,0,0,0,0,0,5,0,50,417,417,81,4,6,4,3,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,1.32,60,3.26,0,0,0,0,0,10.2,48.1,27.6,0.6,S
125,R0125_044,"Ahmad,  Lue. (1987)",C8,U,R,10,0,8.13,8.13,5,0,0,0,0,0,0,5,0,50,417,417,65,4,6,3,2,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,1.32,60,3.26,0,0,0,0,0,10,48.1,20.3,0.4,S
125,R0125_045,"Ahmad,  Lue. (1987)",C9,U,R,10,0,8.13,8.13,5,0,0,0,0,0,0,5,0,50,417,417,60,4,6,2.7,1.7,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,1.32,60,3.26,0,0,0,0,0,10.2,48.1,18.7,0.4,S
125,R0125_046,"Ahmad,  Lue. (1987)",C10,U,R,10,0,8.13,8.13,5,0,0,0,0,0,0,5,0,50,417,417,53,4,6,2.3,1.3,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,1.32,60,3.26,0,0,0,0,0,12.8,48.1,19.9,0.4,S
125,R0125_047,"Ahmad,  Lue. (1987)",C11,U,R,10,0,8.13,8.13,5,0,0,0,0,0,0,5,0,50,417,417,49,4,6,2,1,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,1.32,60,3.26,0,0,0,0,0,24,48.1,32.5,0.7,S
125,R0125_048,"Ahmad,  Lue. (1987)",C12,U,R,10,0,8.13,8.13,5,0,0,0,0,0,0,5,0,50,417,417,32,4,6,1,0.5,SS-2PL,,,9329,,0,,461,,0.5,0,0,0,0,0,0,1.32,60,3.26,0,0,0,0,0,55,48.1,37.3,0.8,S
173,R0173_006,"Foster,  Gilbert. (1998)",B2.0-2,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,65,9.84,4.92,1.4,0.7,SS-1PL,,,17400,,0,,1034,,0.39,0,0,0,0,0,0,3.07,63.8,2.69,0.1,85.6,2.95,0.66,569,185.47,361.2,502,1.4,S
173,R0173_007,"Foster,  Gilbert. (1998)",B2.0-3,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,65,9.84,4.92,1.4,0.7,SS-1PL,,,11310,,0,,902,,0.39,0,0,0,0,0,0,3.07,63.8,2.69,0.1,85.6,2.95,0.66,569,157.37,350,425.9,1.2,S
173,R0173_008,"Foster,  Gilbert. (1998)",B2.0A-4,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,65,9.84,4.92,0.94,0.47,SS-2PL,,,12470,,0,,945,,0.39,0,0,0,0,0,0,3.07,63.8,2.69,0.1,85.6,2.95,0.66,569,213.57,352.9,385.4,1.1,S
173,R0173_009,"Foster,  Gilbert. (1998)",B2.0B-5,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,65,9.84,4.92,1.4,0.7,SS-1PL,,,12905,,0,,914,,0.39,0,0,0,0,0,0,2.92,63.8,2.56,0,0,0,0,0,131.51,335.6,356,1.1,S
173,R0173_010,"Foster,  Gilbert. (1998)",B2.0C-6,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,65,9.84,4.92,1.4,0.7,SS-1PL,,,13485,,0,,943,,0.39,0,0,0,0,0,0,2.92,63.8,2.56,0.1,85.6,2.95,0.66,569,164.11,336.3,444.2,1.3,S
173,R0173_011,"Foster,  Gilbert. (1998)",B2.0D-7,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,65,9.84,4.92,1.4,0.7,SS-1PL,,,15080,,0,,1044,,0.39,0,0,0,0,0,0,2.92,63.8,2.56,0.1,85.6,2.95,0.66,569,161.86,338.5,438.1,1.3,S
173,R0173_012,"Foster,  Gilbert. (1998)",B3.0-1,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,93,9.84,4.92,2,1,SS-1PL,,,11600,,0,,847,,0.39,0,0,0,0,0,0,3.07,63.8,2.69,0.1,85.6,2.95,0.66,569,114.65,350.7,442,1.3,S
173,R0173_013,"Foster,  Gilbert. (1998)",B3.0-2,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,93,9.84,4.92,2,1,SS-1PL,,,17400,,0,,1037,,0.39,0,0,0,0,0,0,3.07,63.8,2.69,0.1,85.6,2.95,0.66,569,118.03,361.2,455,1.3,S
173,R0173_014,"Foster,  Gilbert. (1998)",B3.0-3,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,93,9.84,4.92,2,1,SS-1PL,,,11165,,0,,899,,0.39,0,0,0,0,0,0,3.07,63.8,2.69,0.1,85.6,2.95,0.66,569,118.03,349.6,455,1.3,S
173,R0173_015,"Foster,  Gilbert. (1998)",B3.0A-4,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,93,9.84,4.92,1.36,0.68,SS-2PL,,,12760,,0,,956,,0.39,0,0,0,0,0,0,3.07,63.8,2.69,0.1,85.6,2.95,0.66,569,174.23,353.4,457.3,1.3,S
173,R0173_016,"Foster,  Gilbert. (1998)",B3.0B-5,U,R,27.56,0,23.15,23.15,4.92,0,0,0,0,0,0,13.78,0,136,8584,8584,93,9.84,4.92,2,1,SS-1PL,,,12905,,0,,914,,0.39,0,0,0,0,0,0,2.92,63.8,2.56,0,0,0,0,0,97.79,335.6,377,1.1,S
177,R0177_001,"Tan, Teng,  Kong, Lu. (1997)",1-2.00/0.75,U,R,19.69,0,17.65,17.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,69,4.33,5.91,0.84,0.42,SS-2PL,,,10324,,0,,477,,0,0,0,0,0,0,0,1.53,78,2,0.24,55.8,11.81,0.48,268,122.52,164.8,150.7,0.9,S
177,R0177_002,"Tan, Teng,  Kong, Lu. (1997)",1-2.00/1.00,U,R,19.69,0,17.65,17.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,5.91,1.12,0.56,SS-2PL,,,10324,,0,,477,,0,0,0,0,0,0,0,1.53,78,2,0.24,55.8,11.81,0.48,268,112.41,164.8,184.4,1.1,S
177,R0177_003,"Tan, Teng,  Kong, Lu. (1997)",1-2.00/1.50,U,R,19.69,0,17.65,17.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,98,4.33,5.91,1.67,0.84,SS-2PL,,,10455,,0,,478,,0,0,0,0,0,0,0,1.53,78,2,0.24,55.8,11.81,0.48,268,56.2,165.1,138.3,0.8,S
177,R0177_004,"Tan, Teng,  Kong, Lu. (1997)",1-2.00/2.50,U,R,19.69,0,17.65,17.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,138,4.33,5.91,2.79,1.79,SS-2PL,,,10745,,0,,483,,0,0,0,0,0,0,0,1.53,78,2,0.24,55.8,11.81,0.48,268,43.84,165.7,179.8,1.1,S
177,R0177_005,"Tan, Teng,  Kong, Lu. (1997)",2-2.58/0.25,U,R,19.69,0,17.42,17.42,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,49,4.33,5.91,0.28,0.14,SS-2PL,,,10136,,0,,474,,0,0,0,0,0,0,0,1.95,72.3,2.58,0.24,51.2,11.81,0.48,246,187.72,186.3,77,0.4,S
177,R0177_006,"Tan, Teng,  Kong, Lu. (1997)",2-2.58/0.50,U,R,19.69,0,17.42,17.42,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,59,4.33,5.91,0.56,0.28,SS-2PL,,,9367,,0,,461,,0,0,0,0,0,0,0,1.95,72.3,2.58,0.24,51.2,11.81,0.48,246,166.36,184.2,136.4,0.7,S
177,R0177_007,"Tan, Teng,  Kong, Lu. (1997)",2-2.58/0.75,U,R,19.69,0,17.42,17.42,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,69,4.33,5.91,0.85,0.42,SS-2PL,,,9367,,0,,461,,0,0,0,0,0,0,0,1.95,72.3,2.58,0.24,51.2,11.81,0.48,246,119.15,184.2,146.6,0.8,S
177,R0177_008,"Tan, Teng,  Kong, Lu. (1997)",2-2.58/1.00,U,R,19.69,0,17.42,17.42,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,5.91,1.13,0.57,SS-2PL,,,9875,,0,,469,,0,0,0,0,0,0,0,1.95,72.3,2.58,0.24,51.2,11.81,0.48,246,56.2,185.5,92.2,0.5,S
177,R0177_009,"Tan, Teng,  Kong, Lu. (1997)",2-2.58/1.50,U,R,19.69,0,17.42,17.42,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,98,4.33,5.91,1.69,0.85,SS-2PL,,,9875,,0,,469,,0,0,0,0,0,0,0,1.95,72.3,2.58,0.24,51.2,11.81,0.48,246,33.72,185.5,83,0.4,S
177,R0177_010,"Tan, Teng,  Kong, Lu. (1997)",2-2.58/2.00,U,R,19.69,0,17.42,17.42,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,118,4.33,5.91,2.26,1.26,SS-2PL,,,10136,,0,,474,,0,0,0,0,0,0,0,1.95,72.3,2.58,0.24,51.2,11.81,0.48,246,29.23,186.3,95.9,0.5,S
177,R0177_011,"Tan, Teng,  Kong, Lu. (1997)",2-2.58/0.25,U,R,19.69,0,17.42,17.42,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,138,4.33,5.91,2.82,1.82,SS-2PL,,,7932,,0,,436,,0,0,0,0,0,0,0,1.95,72.3,2.58,0.24,51.2,11.81,0.48,246,34.85,178.8,142.9,0.8,S
177,R0177_012,"Tan, Teng,  Kong, Lu. (1997)",3-4.08/0.25,U,R,19.69,0,16.54,16.54,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,49,4.33,5.91,0.3,0.15,SS-2PL,,,10136,,0,,474,,0,0,0,0,0,0,0,2.92,72.3,4.08,0.24,51.2,11.81,0.48,246,207.95,242.3,85.3,0.4,S
177,R0177_013,"Tan, Teng,  Kong, Lu. (1997)",3-4.08/0.50,U,R,19.69,0,16.54,16.54,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,59,4.33,5.91,0.6,0.3,SS-2PL,,,9367,,0,,461,,0,0,0,0,0,0,0,2.92,72.3,4.08,0.24,51.2,11.81,0.48,246,161.86,238.7,132.8,0.6,S
177,R0177_014,"Tan, Teng,  Kong, Lu. (1997)",3-4.08/0.75,U,R,19.69,0,16.54,16.54,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,69,4.33,5.91,0.89,0.45,SS-2PL,,,9367,,0,,461,,0,0,0,0,0,0,0,2.92,72.3,4.08,0.24,51.2,11.81,0.48,246,150.62,238.7,185.3,0.8,S
177,R0177_015,"Tan, Teng,  Kong, Lu. (1997)",3-4.08/1.00,U,R,19.69,0,16.54,16.54,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,5.91,1.19,0.6,SS-2PL,,,9875,,0,,469,,0,0,0,0,0,0,0,2.92,72.3,4.08,0.24,51.2,11.81,0.48,246,116.9,241.3,191.8,0.8,S
177,R0177_016,"Tan, Teng,  Kong, Lu. (1997)",3-4.08/1.50,U,R,19.69,0,16.54,16.54,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,98,4.33,5.91,1.79,0.89,SS-2PL,,,9875,,0,,469,,0,0,0,0,0,0,0,2.92,72.3,4.08,0.24,51.2,11.81,0.48,246,33.72,241.3,83,0.3,S
177,R0177_017,"Tan, Teng,  Kong, Lu. (1997)",3-4.08/2.00,U,R,19.69,0,16.54,16.54,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,118,4.33,5.91,2.38,1.38,SS-2PL,,,10136,,0,,474,,0,0,0,0,0,0,0,2.92,72.3,4.08,0.24,51.2,11.81,0.48,246,42.71,242.3,140.1,0.6,S
177,R0177_018,"Tan, Teng,  Kong, Lu. (1997)",3-4.08/2.50,U,R,19.69,0,16.54,16.54,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,138,4.33,5.91,2.98,1.98,SS-2PL,,,7946,,0,,437,,0,0,0,0,0,0,0,2.92,72.3,4.08,0.24,51.2,11.81,0.48,246,30.35,223.1,124.5,0.6,S
177,R0177_019,"Tan, Teng,  Kong, Lu. (1997)",4-5.80/0.75,U,R,19.69,0,15.65,15.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,69,4.33,5.91,1.04,0.47,SS-2PL,,,10324,,0,,477,,0,0,0,0,0,0,0,3.93,78,5.8,0.24,55.8,11.81,0.48,268,157.37,261.6,193.6,0.7,S
177,R0177_020,"Tan, Teng,  Kong, Lu. (1997)",4-5.80/1.00,U,R,19.69,0,15.65,15.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,5.91,1.26,0.63,SS-2PL,,,10324,,0,,477,,0,0,0,0,0,0,0,3.93,78,5.8,0.24,55.8,11.81,0.48,268,119.15,261.6,195.5,0.7,S
177,R0177_021,"Tan, Teng,  Kong, Lu. (1997)",4-5.80/1.50,U,R,19.69,0,15.65,15.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,98,4.33,5.91,1.89,0.94,SS-2PL,,,10455,,0,,478,,0,0,0,0,0,0,0,3.93,78,5.8,0.24,55.8,11.81,0.48,268,87.68,264,215.7,0.8,S
177,R0177_022,"Tan, Teng,  Kong, Lu. (1997)",4-5.80/2.50,U,R,19.69,0,15.65,15.65,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,138,4.33,5.91,3.14,2.14,SS-2PL,,,10745,,0,,483,,0,0,0,0,0,0,0,3.93,78,5.8,0.24,55.8,11.81,0.48,268,59.57,269.4,244.3,0.9,S
189,R0189_001,"Tan,  Kong, Teng, Guan. (1995)",A-0.27-2.15,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,39,4.33,19.69,0.27,0.13,SS-2PL,,,8532,,0,,447,,0,0,0,0,0,0,0,0.97,78,1.23,0.24,55.8,11.81,0.48,268,151.75,113.6,62.2,0.5,S
189,R0189_002,"Tan,  Kong, Teng, Guan. (1995)",A-0.27-3.23,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,59,4.33,19.69,0.27,0.13,SS-2PL,,,7485,,0,,428,,0,0,0,0,0,0,0,0.97,78,1.23,0.24,55.8,11.81,0.48,268,141.63,111.9,58.1,0.5,S
189,R0189_003,"Tan,  Kong, Teng, Guan. (1995)",A-0.27-4.30,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,19.69,0.27,0.13,SS-2PL,,,7808,,0,,434,,0,0,0,0,0,0,0,0.97,78.2,1.23,0.24,55.8,11.81,0.48,268,143.88,112.6,59,0.5,S
189,R0189_004,"Tan,  Kong, Teng, Guan. (1995)",A-0.27-5.38,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,98,4.33,19.69,0.27,0.13,SS-2PL,,,8310,,0,,443,,0,0,0,0,0,0,0,0.97,78.3,1.23,0.24,55.8,11.81,0.48,268,141.63,113.6,58.1,0.5,S
189,R0189_005,"Tan,  Kong, Teng, Guan. (1995)",B-0.54-2.15,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,39,4.33,19.69,0.54,0.27,SS-2PL,,,8117,,0,,440,,0,0,0,0,0,0,0,0.97,78.4,1.23,0.24,55.8,11.81,0.48,268,105.21,113.4,86.3,0.8,S
189,R0189_006,"Tan,  Kong, Teng, Guan. (1995)",B-0.54-3.23,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,59,4.33,19.69,0.54,0.27,SS-2PL,,,6624,,0,,366,,0,0,0,0,0,0,0,0.97,78.6,1.23,0.24,55.8,11.81,0.48,268,100.04,110.9,82.1,0.7,S
189,R0189_007,"Tan,  Kong, Teng, Guan. (1995)",B-0.54-4.30,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,19.69,0.54,0.27,SS-2PL,,,7808,,0,,434,,0,0,0,0,0,0,0,0.97,78.7,1.23,0.24,55.8,11.81,0.48,268,112.41,113.3,92.2,0.8,S
189,R0189_008,"Tan,  Kong, Teng, Guan. (1995)",B-0.54-5.38,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,98,4.33,19.69,0.54,0.27,SS-2PL,,,7684,,0,,432,,0,0,0,0,0,0,0,0.97,78.9,1.23,0.24,55.8,11.81,0.48,268,107.91,113.3,88.5,0.8,S
189,R0189_009,"Tan,  Kong, Teng, Guan. (1995)",C-0.81-2.15,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,39,4.33,19.69,0.81,0.4,SS-2PL,,,7417,,0,,427,,0,0,0,0,0,0,0,0.97,79,1.23,0.24,55.8,11.81,0.48,268,90.6,113,111.5,1,S
189,R0189_010,"Tan,  Kong, Teng, Guan. (1995)",C-0.81-3.23,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,59,4.33,19.69,0.81,0.4,SS-2PL,,,6374,,0,,357,,0,0,0,0,0,0,0,0.97,79.2,1.23,0.24,55.8,11.81,0.48,268,89.92,111.1,110.6,1,S
189,R0189_011,"Tan,  Kong, Teng, Guan. (1995)",D-1.08-2.15,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,39,4.33,19.69,1.08,0.54,SS-2PL,,,6989,,0,,418,,0,0,0,0,0,0,0,0.97,79.3,1.23,0.24,55.8,11.81,0.48,268,60.7,112.5,99.6,0.9,S
189,R0189_012,"Tan,  Kong, Teng, Guan. (1995)",D-1.08-3.23,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,59,4.33,19.69,1.08,0.54,SS-2PL,,,6397,,0,,358,,0,0,0,0,0,0,0,0.97,79.5,1.23,0.24,55.8,11.81,0.48,268,62.95,111.4,103.3,0.9,S
189,R0189_013,"Tan,  Kong, Teng, Guan. (1995)",D-1.08-4.30,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,19.69,1.08,0.54,SS-2PL,,,6787,,0,,372,,0,0,0,0,0,0,0,0.97,79.6,1.23,0.24,55.8,11.81,0.48,268,65.19,112.5,106.9,1,S
189,R0189_015,"Tan,  Kong, Teng, Guan. (1995)",E-1.62-3.23,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,59,4.33,19.69,1.62,0.81,SS-2PL,,,7331,,0,,425,,0,0,0,0,0,0,0,0.97,79.9,1.23,0.24,55.8,11.81,0.48,268,49.46,113.9,121.7,1.1,S
189,R0189_016,"Tan,  Kong, Teng, Guan. (1995)",E-1.62-4.30,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,19.69,1.62,0.81,SS-2PL,,,6467,,0,,360,,0,0,0,0,0,0,0,0.97,80,1.23,0.24,55.8,11.81,0.48,268,42.71,112.3,105.1,0.9,S
189,R0189_018,"Tan,  Kong, Teng, Guan. (1995)",F-2.16-4.30,U,R,19.69,0,18.23,18.23,4.33,0,0,0,0,0,0,9.84,0,85,2753,2753,79,4.33,19.69,2.16,1.16,SS-2PL,,,5954,,0,,341,,0,0,0,0,0,0,0,0.97,80.3,1.23,0.24,55.8,11.81,0.48,268,33.72,111.5,110.6,1,S
